season,competition,category,table_type,source_file,saved_at,team_fbref,team,team_fbref_id,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,pens_made,pens_att,team_href
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Arsenal,Arsenal,18bb7c10,25,38.0,26,310,90,29.0,8.16,2.37,0.08,0.29,0,0,https://fbref.com/en/squads/18bb7c10/2025-2026/Arsenal-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Aston Villa,Aston Villa,8602292d,30,38.0,48,490,168,34.3,12.89,4.42,0.10,0.29,1,2,https://fbref.com/en/squads/8602292d/2025-2026/Aston-Villa-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Bournemouth,Bournemouth,4ba7cbea,26,38.0,51,480,162,33.8,12.63,4.26,0.11,0.31,6,6,https://fbref.com/en/squads/4ba7cbea/2025-2026/Bournemouth-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Brentford,Brentford,cd051869,26,38.0,49,504,162,32.1,13.26,4.26,0.10,0.30,5,8,https://fbref.com/en/squads/cd051869/2025-2026/Brentford-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Brighton,Brighton,d07537b9,28,38.0,42,444,148,33.3,11.68,3.89,0.09,0.28,5,6,https://fbref.com/en/squads/d07537b9/2025-2026/Brighton-and-Hove-Albion-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Burnley,Burnley,943e8050,28,38.0,71,636,216,34.0,16.74,5.68,0.11,0.33,7,8,https://fbref.com/en/squads/943e8050/2025-2026/Burnley-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Chelsea,Chelsea,cff3d9bb,30,38.0,51,416,160,38.5,10.95,4.21,0.12,0.32,2,2,https://fbref.com/en/squads/cff3d9bb/2025-2026/Chelsea-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Crystal Palace,Crystal Palace,47c64c55,30,38.0,49,445,162,36.4,11.71,4.26,0.11,0.30,5,7,https://fbref.com/en/squads/47c64c55/2025-2026/Crystal-Palace-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Everton,Everton,d3fd31cc,22,38.0,49,531,158,29.8,13.97,4.16,0.09,0.31,3,4,https://fbref.com/en/squads/d3fd31cc/2025-2026/Everton-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Fulham,Fulham,fd962109,24,38.0,48,448,149,33.3,11.79,3.92,0.11,0.32,3,4,https://fbref.com/en/squads/fd962109/2025-2026/Fulham-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Leeds United,Leeds,5bfb9659,24,38.0,55,476,162,34.0,12.53,4.26,0.12,0.34,6,6,https://fbref.com/en/squads/5bfb9659/2025-2026/Leeds-United-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Liverpool,Liverpool,822bd0ba,24,38.0,53,435,153,35.2,11.45,4.03,0.12,0.35,3,4,https://fbref.com/en/squads/822bd0ba/2025-2026/Liverpool-Stats
2025-2026,Premier League,shooting,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Manchester City,Man City,b8fd03ef,27,38.0,35,369,127,34.4,9.71,3.34,0.09,0.28,1,2,https://fbref.com/en/squads/b8fd03ef/2025-2026/Manchester-City-Stats
